Date,Shift Member Name,Blocked IP Address,Reason for Blocking,Time of Blocking,Approval Status,Remarks/Additional Notes,Abusive Percentage(AbuseIPDB),Status(Blocked / Pending)
YYYY-MM-DD,[Name],[IP Address],"[E.g., Malicious Activity]",HH:MM AM/PM,,[Notes or follow-up actions],,
02-01-2026,Harsh Navgale,44.232.229.247,Cloudflare.IP,10.04 PM ,Approved,NA,0,Blocked
02-01-2026,Harsh Navgale,35.167.79.216,Cloudflare.IP,10.04 PM ,Approved,NA,0,Blocked
02-01-2026,Harsh Navgale,47.128.122.130,Cloudflare.IP,10.04 PM ,Approved,NA,87,Blocked
02-01-2026,Harsh Navgale,125.166.117.64,Cloudflare.IP,10.04 PM ,Approved,NA,39,Blocked
02-01-2026,Harsh Navgale,202.178.120.157,Cloudflare.IP,10.04 PM ,Approved,NA,100,Blocked
02-01-2026,Harsh Navgale,66.92.14.45,Cloudflare.IP,10.04 PM ,Approved,NA,0,Blocked
02-01-2026,Harsh Navgale,185.117.225.202,Cloudflare.IP,10.04 PM ,Approved,NA,36,Blocked
02-01-2026,Harsh Navgale,35.163.187.192,Cloudflare.IP,10.04 PM ,Approved,NA,0,Blocked
02-01-2026,Harsh Navgale,157.66.55.50,Cloudflare.IP,10.04 PM ,Approved,NA,100,Blocked
02-01-2026,Harsh Navgale,44.254.24.202,Cloudflare.IP,10.04 PM ,Approved,NA,0,Blocked
02-01-2026,Harsh Navgale,16.146.245.11,Cloudflare.IP,10.04 PM ,Approved,NA,0,Blocked
02-01-2026,Puniyat Jangir,103.92.43.96,Cloudflare.IP,4:58:00 PM,Approved,NA,0,Blocked
02-01-2026,Puniyat Jangir,182.64.163.189,Cloudflare.IP,1:30:00 PM,Approved,NA,0,Blocked
02-01-2026,Puniyat Jangir,4.241.216.217,Cloudflare.IP,1:30:00 PM,Approved,NA,100,Blocked
02-01-2026,Puniyat Jangir,20.89.56.154,Cloudflare.IP,1:30:00 PM,Approved,NA,100,Blocked
02-01-2026,Tanmay Kudale,103.131.71.180,Cloudflare.IP,1:43:00 AM,Denied,Monitor further,12,Blocked
02-01-2026,Tanmay Kudale,77.243.90.245,Cloudflare.IP,1:43:00 AM,Approved,NA,0,Blocked
02-01-2026,Tanmay Kudale,31.134.0.11,Cloudflare.IP,1:43:00 AM,Approved,NA,21,Blocked
02-01-2026,Tanmay Kudale,52.10.39.203,Cloudflare.IP,1:43:00 AM,Approved,NA,0,Blocked
02-01-2026,Tanmay Kudale,16.146.245.11,Cloudflare.IP,1:43:00 AM,Approved,NA,0,Blocked
02-01-2026,Tanmay Kudale,85.203.21.20,Cloudflare.IP,1:43:00 AM,Approved,NA,100,Blocked
02-01-2026,Tanmay Kudale,85.203.21.36,Cloudflare.IP,1:43:00 AM,Approved,NA,100,Blocked
02-01-2026,Tanmay Kudale,193.37.32.154,Cloudflare.IP,1:43:00 AM,Approved,NA,100,Blocked
02-02-2026,Tanmay Kudale,157.15.40.58,Cloudflare.IP,5:13:00 AM,Approved,NA,100,Blocked
02-02-2026,Tanmay Kudale,157.66.55.46,Cloudflare.IP,5:13:00 AM,Approved,NA,100,Blocked
02-02-2026,Tanmay Kudale,43.135.115.233,Cloudflare.IP,5:13:00 AM,Approved,NA,100,Blocked
02-02-2026,Tanmay Kudale,43.173.175.120,Cloudflare.IP,5:13:00 AM,Approved,NA,93,Blocked
02-02-2026,Tanmay Kudale,85.203.21.34,Cloudflare.IP,5:13:00 AM,Approved,NA,92,Blocked
02-02-2026,Tanmay Kudale,5.182.206.177,Cloudflare.IP,5:13:00 AM,Approved,NA,85,Blocked
02-03-2026,Tanmay Kudale,46.250.174.214,Cloudflare.IP,2:19:00 AM,Approved,NA,27,Blocked
02-03-2026,Tanmay Kudale,91.239.208.131,Cloudflare.IP,2:19:00 AM,Approved,NA,65,Blocked
02-03-2026,Tanmay Kudale,98.93.170.73,Cloudflare.IP,2:19:00 AM,Approved,NA,100,Blocked
02-03-2026,Tanmay Kudale,34.148.63.212,Cloudflare.IP,2:19:00 AM,Approved,NA,100,Blocked
02-03-2026,Tanmay Kudale,34.74.11.231,Cloudflare.IP,2:19:00 AM,Approved,NA,100,Blocked
02-03-2026,Tanmay Kudale,91.107.255.76,Cloudflare.IP,2:19:00 AM,Approved,NA,68,Blocked
02-03-2026,Tanmay Kudale,95.135.92.245,Cloudflare.IP,2:19:00 AM,Approved,NA,43,Blocked
02-03-2026,Prathamesh Pendkar,138.199.39.182,Datacamp Limited,12:29:00 PM,Approved,NA,100,Blocked
02-03-2026,Prathamesh Pendkar,91.107.148.120,Hetzner Online GmbH,12:29:00 PM,Approved,NA,69,Blocked
02-03-2026,Prathamesh Pendkar,95.135.92.245,JSC Ukrtelecom,12:29:00 PM,Approved,NA,43,Blocked
02-03-2026,Harsh Navgale,202.178.120.157,Cloudflare.IP,9:01:00 PM,Approved,NA,100,Blocked
02-03-2026,Harsh Navgale,140.245.109.245,Cloudflare.IP,9:01:00 PM,Approved,NA,100,Blocked
02-03-2026,Harsh Navgale,152.58.28.121,Cloudflare.IP,9:01:00 PM,Approved,NA,0,Blocked
02-03-2026,Shivangi Soni,158.220.108.215,Cloudflare.IP,9:01:00 PM,Approved,NA,NA,Blocked
02-03-2026,Shivangi Soni,2401:4900:1c17:dcfa:3de2:21a1:7827:465,Cloudflare.IP,9:01:00 PM,Approved,NA,NA,Blocked
02-03-2026,Shivangi Soni,206.189.14.205,Cloudflare.IP,9:01:00 PM,Approved,NA,0,Blocked
02-03-2026,Shivangi Soni,2a02:c207:2295:8357::1,Cloudflare.IP,9:01:00 PM,Approved,NA,NA,Blocked
02-03-2026,Tejas Kulkarni,5.38.54.110,Cloudflare.IP,2:20:00 AM,Denied,NA,100,Denied
02-03-2026,Tejas Kulkarni,5.82.245.99,Cloudflare.IP,3:20:00 AM,Denied,NA,100,Denied
02-03-2026,Tejas Kulkarni,202.178.120.157,Cloudflare.IP,4:20:00 AM,Denied,NA,100,Denied
02-03-2026,Tejas Kulkarni,51.15.205.90,Cloudflare.IP,5:20:00 AM,Denied,NA,100,Denied
02-03-2026,Tejas Kulkarni,51.159.180.142,Cloudflare.IP,6:20:00 AM,Denied,NA,100,Denied
02-03-2026,Tejas Kulkarni,51.171.201.53,Cloudflare.IP,7:20:00 AM,Denied,NA,100,Denied
02-03-2026,Tejas Kulkarni,51.195.104.141,Cloudflare.IP,8:20:00 AM,Denied,NA,100,Denied
02-03-2026,Tejas Kulkarni,51.235.103.132,Cloudflare.IP,9:20:00 AM,Denied,NA,100,Denied
02-03-2026,Tejas Kulkarni,51.235.206.106,Cloudflare.IP,10:20:00 AM,Denied,NA,100,Denied
02-03-2026,Tejas Kulkarni,51.235.240.31,Cloudflare.IP,11:20:00 AM,Denied,NA,100,Denied
02-04-2026,Puniyat Jangir,110.224.206.139,Cloudflare.IP,2:06:00 PM,Approved,NA,0,Blocked
02-04-2026,Puniyat Jangir,178.128.86.27,Cloudflare.IP,2:06:00 PM,Approved,NA,0,Blocked
02-04-2026,Shivangi Soni,134.185.88.124,Cloudflare.IP,9:35:00 PM,Approved,NA,100,Blocked
02-04-2026,Shivangi Soni,47.129.56.43,Cloudflare.IP,9:35:00 PM,Approved,NA,100,Blocked
02-04-2026,Shivangi Soni,144.91.126.77,Cloudflare.IP,9:35:00 PM,Approved,NA,100,Blocked
02-04-2026,Shivangi Soni,91.107.158.206,Cloudflare.IP,9:35:00 PM,Approved,NA,77,Blocked
02-04-2026,Shivangi Soni,95.135.92.120,Cloudflare.IP,9:35:00 PM,Approved,NA,23,Blocked
02-04-2026,Shivangi Soni,95.135.92.242,Cloudflare.IP,9:35:00 PM,Approved,NA,36,Blocked
02-04-2026,Shivangi Soni,98.80.230.181,Cloudflare.IP,9:35:00 PM,Approved,NA,14,Blocked
02-04-2026,Shivangi Soni,4.190.201.130,Cloudflare.IP,9:35:00 PM,Approved,NA,100,Blocked
02-04-2026,Shivangi Soni,15.204.155.25,Cloudflare.IP,9:35:00 PM,Approved,NA,100,Blocked
02-05-2026,Tanmay Kudale,2401:4900:5fbb:66a6::631:1e15,Cloudflare.IP,1:32:00 PM,Approved,NA,0,Blocked
02-05-2026,Tanmay Kudale,2401:4900:8fd8:9ab2:cd9d:df7c:274b:66e9,Cloudflare.IP,1:32:00 PM,Approved,NA,0,Blocked
02-05-2026,Tanmay Kudale,152.32.134.166,Cloudflare.IP,1:32:00 PM,Approved,NA,100,Blocked
02-05-2026,Tanmay Kudale,152.32.211.69,Cloudflare.IP,1:32:00 PM,Approved,NA,100,Blocked
02-05-2026,Tanmay Kudale,43.154.140.188,Cloudflare.IP,1:32:00 PM,Approved,NA,100,Blocked
02-05-2026,Tanmay Kudale,123.58.213.118,Cloudflare.IP,1:32:00 PM,Approved,NA,100,Blocked
02-05-2026,Tanmay Kudale,4.194.107.19,Cloudflare.IP,1:32:00 PM,Approved,NA,100,Blocked
02-05-2026,Tanmay Kudale,223.233.83.194,Cloudflare.IP,1:32:00 PM,Approved,NA,0,Blocked
02-06-2026,Tejas Kulkarni,159.65.8.51,Cloudflare.IP,5:43:00 AM,Approved,NA,100,Blocked
02-06-2026,Tejas Kulkarni,165.227.227.121,Cloudflare.IP,5:43:00 AM,Approved,NA,24,Blocked
02-06-2026,Tanmay Kudale,152.32.211.69,Cloudflare.IP,2:00:00 PM,Pending,NA,100,Pending
02-06-2026,Tanmay Kudale,85.203.21.16,Cloudflare.IP,2:00:00 PM,Pending,NA,100,Pending
02-06-2026,Tanmay Kudale,51.75.151.149,Cloudflare.IP,2:00:00 PM,Pending,NA,100,Pending
02-06-2026,Tanmay Kudale,193.37.32.29,Cloudflare.IP,2:00:00 PM,Pending,NA,100,Pending
02-06-2026,Tanmay Kudale,193.37.32.195,Cloudflare.IP,2:00:00 PM,Pending,NA,100,Pending
02-06-2026,Tanmay Kudale,193.37.32.15,Cloudflare.IP,2:00:00 PM,Pending,NA,100,Pending
02-06-2026,Tanmay Kudale,173.239.196.165,Cloudflare.IP,2:00:00 PM,Pending,NA,92,Pending
02-06-2026,Harsh Navgale,51.68.236.114,Cloudflare.IP,8:31:00 PM,Approved,NA,0,Blocked
02-06-2026,Harsh Navgale,20.204.24.253,Cloudflare.IP,8:31:00 PM,Approved,NA,37,Blocked
02-06-2026,Harsh Navgale,15.204.155.25,Cloudflare.IP,8:31:00 PM,Approved,NA,100,Blocked
02-06-2026,Harsh Navgale,20.220.62.160,Cloudflare.IP,8:31:00 PM,Approved,NA,100,Blocked
02-06-2026,Harsh Navgale,20.65.101.77,Cloudflare.IP,8:31:00 PM,Approved,NA,100,Blocked
02-06-2026,Harsh Navgale,20.196.222.98,Cloudflare.IP,8:31:00 PM,Approved,NA,100,Blocked
02-06-2026,Harsh Navgale,20.94.87.22,Cloudflare.IP,8:31:00 PM,Approved,NA,100,Blocked
02-06-2026,Harsh Navgale,20.151.200.8,Cloudflare.IP,8:31:00 PM,Approved,NA,100,Blocked
02-06-2026,Harsh Navgale,138.246.253.24,Cloudflare.IP,8:31:00 PM,Approved,NA,0,Blocked
02-06-2026,Harsh Navgale,20.65.101.77,Cloudflare.IP,8:31:00 PM,Approved,NA,100,Blocked
02-06-2026,Harsh Navgale,20.220.148.239,Cloudflare.IP,8:31:00 PM,Approved,NA,100,Blocked
02-06-2026,Harsh Navgale,4.204.244.206,Cloudflare.IP,8:31:00 PM,Approved,NA,100,Blocked
02-07-2026,Tanmay Kudale,118.193.44.169,Cloudflare.IP,1:38:00 PM,Pending,NA,100,Pending
02-07-2026,Tanmay Kudale,103.218.241.7,Cloudflare.IP,1:38:00 PM,Pending,NA,100,Pending
02-07-2026,Tanmay Kudale,13.75.6.133,Cloudflare.IP,1:38:00 PM,Pending,NA,100,Pending
02-07-2026,Tanmay Kudale,85.203.21.16,Cloudflare.IP,1:38:00 PM,Pending,NA,100,Pending
02-07-2026,Tanmay Kudale,185.247.137.157,Cloudflare.IP,1:38:00 PM,Pending,NA,100,Pending
02-07-2026,Tanmay Kudale,152.32.212.149,Cloudflare.IP,1:38:00 PM,Pending,NA,100,Pending
02-07-2026,Prathamesh Pendkar,182.64.162.96,BHARTI TELENET LTD. NEW DELHI,12:03:00 PM,Approved,NA,0,Blocked
02-08-2026,Prathamesh Pendkar,136.119.129.236,Google LLC,4:45:00 AM,Approved,NA,100,Blocked
02-08-2026,Prathamesh Pendkar,34.86.177.154,Google LLC,4:45:00 AM,Pending,NA,18,Pending
02-08-2026,Prathamesh Pendkar,54.190.26.155,"Amazon.com, Inc.",4:45:00 AM,Pending,NA,38,Pending
02-08-2026,Prathamesh Pendkar,118.193.57.62,UCLOUD INFORMATION TECHNOLOGY (HK) LIMITED,4:45:00 AM,Approved,NA,100,Blocked
02-08-2026,Prathamesh Pendkar,31.14.72.6,AVAST Software s.r.o.,4:45:00 AM,Approved,NA,67,Blocked
02-09-2026,Prathamesh Pendkar,45.129.86.225,VCCL Cloud Private Limited,5:20:00 AM,Denied,NA,0,Denied
02-09-2026,Prathamesh Pendkar,45.80.107.202 ,FINE GROUP SERVERS SOLUTIONS LLC,5:20:00 AM,Approved,NA,29,Blocked
02-09-2026,Prathamesh Pendkar,185.212.115.102,FINE GROUP SERVERS SOLUTIONS LLC,5:20:00 AM,Approved,NA,18,Blocked
02-09-2026,Prathamesh Pendkar,140.235.169.212,SharePolicy LLC,5:20:00 AM,Approved,NA,35,Blocked
02-09-2026,Prathamesh Pendkar,140.235.2.178,DirectBackup LLC,5:20:00 AM,Approved,NA,17,Blocked
02-09-2026,Prathamesh Pendkar,45.80.107.65,FINE GROUP SERVERS SOLUTIONS LLC,5:20:00 AM,Approved,NA,26,Blocked
02-09-2026,Prathamesh Pendkar,193.163.92.108,FINE GROUP SERVERS SOLUTIONS LLC,5:20:00 AM,Approved,NA,23,Blocked
